einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;62201;521;Zuschüsse zur Verbilligung von Zinsen für Darlehen zur einzelbetrieblichen Investitionsförderung in dem in Art. 3 des Einigungsvertrages genannten Gebiet;nein;95;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;63201;342;Erstattung von Zweckausgaben der Länder beim Vollzug des Atomgesetzes und des Strahlenschutzvorsorgegesetzes;nein;95;35;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;67101;521;Vergütung an Banken für die Verwaltung von Bundesmitteln;nein;95;250;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;68301;522;Hilfen für landwirtschaftliche Betriebe auf Grund von Marktkrisen;nein;95;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;68304;532;Maßnahmen zur Anpassung und Entwicklung der Fischereiflotte;nein;96;3700;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;68401;523;Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Betrieb -;nein;96;17993;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;68501;521;Zuschuss an die Deutsche Stiftung für Engagement und Ehrenamt;nein;98;10000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;68601;523;Förderung von Wettbewerben und Vergabe von Ehrenpreisen;nein;98;400;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;68602;523;Zuschüsse für zentrale Informationsveranstaltungen, internationale Begegnungen und nichtwissenschaftliche internationale Tagungen;nein;98;1100;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;68604;523;Zuweisungen an die Landwirtschaftliche Rentenbank für das Zukunfts- und Investitionsprogramm Landwirtschaft;nein;99;21000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1010;Sonstige Bewilligungen;68701;045;Präventionsmaßnahmen im Ausland zur Vermeidung der Einschleppung der Afrikanischen Schweinepest (ASP) nach Deutschland;nein;99;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1010;Sonstige Bewilligungen;83101;521;Nachschüsse an die Deutsche Bauernsiedlung;nein;99;400;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1010;Sonstige Bewilligungen;89201;532;Strukturmaßnahmen für die Seefischerei;nein;99;300;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1010;Sonstige Bewilligungen;89202;523;Investitionsförderung für den Stallumbau zur Gewährleistung des Tierwohls;nein;100;200000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1010;Sonstige Bewilligungen;89203;523;Zuweisungen an die Landwirtschaftliche Rentenbank für das Zukunfts- und Investitionsprogramm Landwirtschaft;nein;100;186000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1010;Sonstige Bewilligungen;89204;523;Maßnahmen zur Eindämmung der Afrikanischen Schweinepest;nein;100;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1010;Sonstige Bewilligungen;89301;523;Zuschüsse an Einrichtungen außerhalb der Bundesverwaltung - Zuschüsse für Investitionen -;nein;101;167;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1010;Sonstige Bewilligungen;97202;880;Globale Minderausgabe im Zusammenhang mit der Erbringung des Konsolidierungsbeitrags;nein;101;-111501;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1010;Sonstige Bewilligungen;97206;880;Globale Minderausgabe infolge § 6 Abs. 11 HG 2016;nein;101;-1400;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1010;Sonstige Bewilligungen;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;101;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1010;Sonstige Bewilligungen;68312;523;Maßnahmen zum Erhalt und zur nachhaltigen Bewirtschaftung der Wälder;nein;101;330000;01;Konjunkturmaßnahmen Wald und Holz
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1010;Sonstige Bewilligungen;68313;523;Förderung von klimafreundlichem Bauen mit Holz;nein;101;70000;01;Konjunkturmaßnahmen Wald und Holz
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1010;Sonstige Bewilligungen;89211;523;Investitionsprogramm Wald und Holz;nein;101;70000;01;Konjunkturmaßnahmen Wald und Holz
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;107;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;107;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38107;890;Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben; ;107;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;11957;018;Vermischte Einnahmen; ;107;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;23257;018;Beteiligung an den Versorgungslasten des Bundes; ;107;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Sächliche Verwaltungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52609;011;Zukunftskommission Landwirtschaft;nein;107;400;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Sächliche Verwaltungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52901;011;Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen;nein;107;45;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Sächliche Verwaltungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54709;011;Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden;nein;108;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;68906;011;Zahlungsverpflichtungen aus Verstößen gegen EU-Recht;nein;108;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;108;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;98107;890;Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben;nein;108;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43157;018;Versorgungsbezüge der Bundesministerin und Bundesminister, der Parlamentarischen Staatssekretäre und deren Hinterbliebenen;nein;109;720;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43257;018;Versorgungsbezüge;nein;109;65000;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;43457;018;Zuführung an die Versorgungsrücklage;nein;109;2800;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44357;018;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;nein;109;40;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;109;9500;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;109;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63257;018;Erstattungen des Bundes für Versorgungslasten;nein;109;1500;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;42401;011;Zuführung an die Versorgungsrücklage;ja;109;2200;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44101;840;Beihilfen aufgrund der Beihilfevorschriften;ja;109;4200;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44301;840;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;ja;109;1600;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45202;223;Unfallversicherung Bund und Bahn;ja;109;1500;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52601;011;Gerichts- und ähnliche Kosten;ja;110;300;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52602;011;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;110;700;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52703;011;Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen;ja;111;320;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54301;011;Veröffentlichungen und Fachinformationen;ja;112;1200;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54501;522;Konferenzen, Tagungen, Messen und Ausstellungen;ja;112;13500;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1011;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63403;011;Zuweisungen an den Versorgungsfonds;ja;113;19600;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1012;Bundesministerium;11101;011;Gebühren, sonstige Entgelte; ;115;1;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1012;Bundesministerium;11909;011;Vermischte Einnahmen; ;115;40;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1012;Bundesministerium;13201;011;Erlöse aus der Veräußerung von beweglichen Sachen; ;115;3;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1012;Bundesministerium;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;115;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Sächliche Verwaltungsausgaben;1012;Bundesministerium;51802;011;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;115;13013;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Sächliche Verwaltungsausgaben;1012;Bundesministerium;54201;013;Öffentlichkeitsarbeit;nein;115;1450;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1012;Bundesministerium;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;116;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;42101;011;Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre;ja;116;530;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;116;48346;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;116;3770;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;117;19000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;117;450;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;117;3373;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;51401;011;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;117;120;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;51701;011;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;117;6828;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;51801;011;Mieten und Pachten;ja;117;553;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;51901;011;Unterhaltung der Grundstücke und baulichen Anlagen;ja;117;200;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;52501;011;Aus- und Fortbildung;ja;117;450;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;52701;011;Dienstreisen;ja;117;3300;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;53201;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;117;3797;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;53202;523;Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT);ja;117;10000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;53203;011;Sonstige Dienstleistungsaufträge an Dritte;ja;117;247;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;53999;011;Vermischte Verwaltungsausgaben;ja;118;1350;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;71101;011;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;118;150;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;71201;511;Baumaßnahmen von mehr als 6 000 000 € im Einzelfall;ja;118;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;81101;011;Erwerb von Fahrzeugen;ja;118;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;81201;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;118;80;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;81202;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;119;2000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;81205;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten;ja;119;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1012;Bundesministerium;81206;011;Beschaffung von Fernmeldegeräten;ja;119;100;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;11101;165;Gebühren, sonstige Entgelte; ;121;80;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;11901;165;Einnahmen aus Veröffentlichungen; ;121;24;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;11909;165;Vermischte Einnahmen; ;121;2683;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;12401;165;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;121;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;12501;165;Einnahmen aus Versuchseinrichtungen; ;121;270;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;13201;165;Erlöse aus der Veräußerung von beweglichen Sachen; ;121;100;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;26101;165;Erstattung von Verwaltungsausgaben; ;121;705;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;122;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;122;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Sächliche Verwaltungsausgaben;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;51802;165;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;122;18737;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;123;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;42729;165;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;124;1800;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;42821;165;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;nein;124;15;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;52721;165;Dienstreisen;nein;124;190;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;54721;165;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;124;580;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;81221;165;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;124;100;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;42201;165;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;125;11655;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;42709;165;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;125;3846;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;42801;165;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;125;31411;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;45301;165;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;125;40;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;51101;165;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;125;2249;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;51401;165;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;125;500;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;51701;165;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;125;4950;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;51801;165;Mieten und Pachten;ja;125;2075;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;51901;165;Unterhaltung der Grundstücke und baulichen Anlagen;ja;125;579;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;52301;165;Wissenschaftliche Sammlungen und Bibliotheken;ja;125;138;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;52501;165;Aus- und Fortbildung;ja;125;258;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;52701;165;Dienstreisen;ja;125;412;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;53201;165;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;125;60;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;53999;165;Vermischte Verwaltungsausgaben;ja;126;283;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;54401;165;Forschung, Untersuchungen und Ähnliches;ja;126;3583;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;68409;165;Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs;ja;126;8;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;68709;165;Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs;ja;126;15;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;71101;165;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;126;1011;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;71201;165;Baumaßnahmen von mehr als 6 000 000 € im Einzelfall;ja;127;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;81101;165;Erwerb von Fahrzeugen;ja;127;383;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;81201;165;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;128;1356;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;81202;165;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;128;1727;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;81205;165;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten;ja;128;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1013;Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen;89201;165;Zuschüsse für Investitionen an private Unternehmen;ja;128;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1014;Friedrich Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit;11101;165;Gebühren, sonstige Entgelte; ;130;160;;
