individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,target
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),11101,314,"Gebühren, sonstige Entgelte", ,147,9845
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),11909,314,Vermischte Einnahmen, ,147,1568
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),26101,314,Erstattung von Verwaltungsausgaben, ,147,2
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,148,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1017,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,148,0
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1018,Bundessortenamt,11101,511,"Gebühren, sonstige Entgelte", ,154,13100
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1018,Bundessortenamt,11909,511,Vermischte Einnahmen, ,154,280
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1018,Bundessortenamt,12401,511,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,154,45
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1018,Bundessortenamt,12501,511,Einnahmen aus den Versuchsfeldern und Gewächshäusern, ,154,110
10,Bundesministerium für Ernährung und Landwirtschaft,E,Verwaltungseinnahmen,1018,Bundessortenamt,13201,511,Erlöse aus der Veräußerung von beweglichen Sachen, ,154,20
10,Bundesministerium für Ernährung und Landwirtschaft,E,Übrige Einnahmen,1018,Bundessortenamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,154,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1101,Leistungen nach dem Zweiten und Dritten Buch Sozialgesetzbuch und gleichartige Leistungen,11999,253,Vermischte Einnahmen, ,9,10000
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1102,Rentenversicherung und Grundsicherung im Alter und bei Erwerbsminderung,11999,223,Vermischte Einnahmen, ,17,100
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1102,Rentenversicherung und Grundsicherung im Alter und bei Erwerbsminderung,17601,221,Rückflüsse aus Betriebsmitteldarlehen des Bundes an die Träger der allgemeinen Rentenversicherung, ,17,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1102,Rentenversicherung und Grundsicherung im Alter und bei Erwerbsminderung,23201,229,Erstattungen für Aufwendungen aufgrund der Überführung von Zusatzversorgungssystemen in die Rentenversicherung, ,17,2020000
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1102,Rentenversicherung und Grundsicherung im Alter und bei Erwerbsminderung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,17,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1103,Soziale Entschädigung (Kriegsopferversorgung und -fürsorge sowie gleichartige Leistungen),11999,241,Vermischte Einnahmen, ,25,29950
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1103,Soziale Entschädigung (Kriegsopferversorgung und -fürsorge sowie gleichartige Leistungen),15201,241,Zinsen und Tilgung von Darlehen im Rahmen der Kriegsopferfürsorge und von entsprechenden Darlehen, ,25,250
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1103,Soziale Entschädigung (Kriegsopferversorgung und -fürsorge sowie gleichartige Leistungen),28601,241,Erstattung von Versorgungsleistungen durch fremde Staaten aufgrund inter- und supranationaler Verträge und Übereinkommen, ,25,45
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1103,Soziale Entschädigung (Kriegsopferversorgung und -fürsorge sowie gleichartige Leistungen),38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,25,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1104,Unfallversicherung Bund und Bahn / Künstlersozialkasse,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,33,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1105,Förderung der Inklusion von Menschen mit Behinderungen,11999,860,Vermischte Einnahmen, ,37,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1105,Förderung der Inklusion von Menschen mit Behinderungen,16203,235,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter, ,37,200
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1105,Förderung der Inklusion von Menschen mit Behinderungen,18203,235,Tilgung von Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter, ,37,2000
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1105,Förderung der Inklusion von Menschen mit Behinderungen,23201,290,Einnahmen aus der Ausgabe von Wertmarken für die Beförderung von Schwerbehinderten, ,37,14000
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1105,Förderung der Inklusion von Menschen mit Behinderungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,37,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1106,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",11999,860,Vermischte Einnahmen, ,44,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1106,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",27201,253,Einnahmen aus Zuschüssen des Europäischen Globalisierungsfonds, ,44,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1106,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",27202,253,Einnahmen aus Zuschüssen des Europäischen Sozialfonds, ,44,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1106,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",27203,253,Einnahmen aus Zuschüssen der Europäischen Union zu besonderen Maßnahmen, ,44,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1106,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",27204,253,Einnahmen aus Zuschüssen des Europäischen Hilfsfonds für die am stärksten benachteiligten Personen, ,44,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1106,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,44,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1107,"Arbeitswelt im Wandel, Fachkräftesicherung",11999,11,Vermischte Einnahmen, ,54,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1107,"Arbeitswelt im Wandel, Fachkräftesicherung",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,54,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1110,Sonstige Bewilligungen,11999,11,Vermischte Einnahmen, ,62,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1110,Sonstige Bewilligungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,62,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11999,11,Vermischte Einnahmen, ,66,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,66,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,66,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,66,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,66,40
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1111,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,66,30
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1112,Bundesministerium,11999,11,Vermischte Einnahmen, ,74,30
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1112,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,74,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1112,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,74,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,11101,313,"Gebühren, sonstige Entgelte", ,80,1000
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,11999,313,Vermischte Einnahmen, ,80,1350
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,12401,313,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,81,73
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,13201,313,Erlöse aus der Veräußerung von beweglichen Sachen, ,81,7
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,28201,313,Förderungs- und Kostenbeiträge Dritter, ,81,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,82,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,82,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1114,Bundesarbeitsgericht,11101,51,"Gebühren, sonstige Entgelte", ,91,1000
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1114,Bundesarbeitsgericht,11999,51,Vermischte Einnahmen, ,91,25
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1114,Bundesarbeitsgericht,13201,51,Erlöse aus der Veräußerung von beweglichen Sachen, ,91,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1114,Bundesarbeitsgericht,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,91,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1115,Bundessozialgericht,11101,51,"Gebühren, sonstige Entgelte", ,95,775
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1115,Bundessozialgericht,11999,51,Vermischte Einnahmen, ,95,10
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1115,Bundessozialgericht,12401,51,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,95,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1115,Bundessozialgericht,13201,51,Erlöse aus der Veräußerung von beweglichen Sachen, ,95,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1115,Bundessozialgericht,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,95,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1116,Bundesversicherungsamt,11101,314,"Gebühren, sonstige Entgelte", ,99,1882
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1116,Bundesversicherungsamt,11999,219,Vermischte Einnahmen, ,99,10
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1116,Bundesversicherungsamt,13201,219,Erlöse aus der Veräußerung von beweglichen Sachen, ,99,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesversicherungsamt,23602,219,Erstattung von Ausgaben für Laufbahnprüfungen, ,99,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesversicherungsamt,23603,219,Erstattung der Aufwendungen für die Prüfung der Kranken- und Pflegekassen, ,99,18135
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesversicherungsamt,23604,219,"Erstattung der Aufwendungen für die Begleitung der Weiterentwicklung der Informationstechnik der Sozialversicherung für Landwirtschaft, Forsten und Gartenbau", ,99,284
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesversicherungsamt,23605,219,Erstattung der Aufwendungen für die Verwaltung des Gesundheitsfonds sowie der Aufwendungen für die Durchführung des morbiditätsorientierten Risikostrukturausgleichs, ,100,7969
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesversicherungsamt,23606,219,Erstattung der Aufwendungen für die Verwaltung des Innovationsfonds sowie des Strukturfonds, ,100,977
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesversicherungsamt,23607,219,Erstattung der Aufwendungen für die Verwaltung des Ausgleichsfonds in der Sozialen Pflegeversicherung sowie für die Vertretung des Pflegevorsorgefonds in gerichtlichen Verfahren, ,100,900
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesversicherungsamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,101,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1201,Bundesfernstraßen,11101,722,"Gebühren, sonstige Entgelte", ,8,700
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,8,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,11121,719,"Gebühren, sonstige Entgelte", ,8,134
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,11122,721,Einnahmen aus der streckenbezogenen Maut, ,8,7670000
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,11929,59,Vermischte Einnahmen, ,8,300213
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,13221,719,Erlöse aus der Veräußerung von beweglichen Sachen, ,8,2
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,27221,790,Einnahmen aus Zuschüssen der Europäischen Union zur Entwicklung eines europäischen Mautsystems, ,8,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,28121,790,Rückzahlungen und Erstattungen, ,8,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,28228,61,Einnahmen aus Prämienzahlungen der Bundesanstalt für Immobilienaufgaben, ,9,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,11231,711,"Geldstrafen, Geldbußen und Gerichtskosten", ,9,50
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,11939,711,Vermischte Einnahmen, ,9,6500
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,12231,721,Konzessionsabgabe, ,9,16105
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,12431,721,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,9,12000
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,13131,721,"Einnahmen aus der Veräußerung von Grundstücken, Grundstücksbestandteilen und beschränkt dinglichen Rechten", ,9,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,13231,722,Erlöse aus der Veräußerung von beweglichen Sachen, ,9,6000
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,16134,722,"Zinsen aus der Vorfinanzierung des Baues, der Änderung oder Beseitigung von Versorgungs- und Abwasseranlagen", ,9,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,28131,722,Erstattung der vorgelegten Beträge aus der Vorfinanzierung des Baues der Änderung oder Beseitigung von Versorgungs- und Abwasseranlagen, ,9,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1201,Bundesfernstraßen,28133,45,Einnahmen im Zusammenhang mit der Nutzung von Festbrückengerät, ,10,150
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1202,Bundesschienenwege,11999,742,Vermischte Einnahmen, ,32,2000
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1202,Bundesschienenwege,12101,742,Gewinne aus Beteiligungen, ,32,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1202,Bundesschienenwege,18101,742,Rückzahlung von Darlehen für Investitionen in die Schienenwege der Eisenbahnen des Bundes, ,32,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1202,Bundesschienenwege,28101,45,Einnahmen aus der Nutzung und Vermietung von vorgehaltenen Einrichtungen der zivilen Notfallvorsorge und des Krisenmanagements, ,32,150
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1202,Bundesschienenwege,28102,742,Rückzahlungen von Zuwendungen, ,32,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1202,Bundesschienenwege,28701,742,Einnahmen für Schienenwegevorhaben auf der Grundlage von internationalen Vereinbarungen, ,32,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1203,Bundeswasserstraßen,11101,712,"Gebühren, sonstige Entgelte", ,45,26100
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1203,Bundeswasserstraßen,13201,712,Erlöse aus der Veräußerung von beweglichen Sachen, ,45,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1204,Digitale Infrastruktur,11999,692,Vermischte Einnahmen, ,58,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1204,Digitale Infrastruktur,28101,692,Rückzahlungen von Zuwendungen, ,58,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1204,Digitale Infrastruktur,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,58,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1205,Luft- und Raumfahrt,12101,750,Gewinne aus der Beteiligung des Bundes an Flughäfen, ,66,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,16102,750,"Zinsen von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist", ,66,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,18201,750,"Tilgung von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist", ,66,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,26101,750,Erstattung von Beiträgen zu internationalen Flugsicherungsorganisationen aus dem Gebührenaufkommen der DFS Deutsche Flugsicherung GmbH, ,66,128223
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,34101,46,"Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments ""METimage""", ,66,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,67,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1206,Verbesserung der Verkehrsverhältnisse der Gemeinden,11999,725,Vermischte Einnahmen, ,74,1500
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1210,Sonstige Bewilligungen,11999,790,Vermischte Einnahmen, ,77,300
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,15301,430,Zinseinnahmen aus Darlehen an Gemeinden, ,77,500
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,17301,430,Tilgungsbeträge aus Darlehen der Gemeinden, ,77,3000
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,18201,790,Rückzahlung von Darlehen an private Unternehmen für Investitionen zur Förderung von Umschlaganlagen des Kombinierten Verkehrs, ,77,2500
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,27201,692,Einnahmen aus Zuschüssen des Europäischen Fonds für regionale Entwicklung für das Bundesprogramm Verkehrsinfrastruktur, ,77,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,27202,692,Einnahmen aus Zuschüssen der Europäischen Union für transeuropäische Netze für Verkehr, ,77,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,27203,692,Einnahmen aus Zuschüssen der Europäischen Union zu besonderen Maßnahmen im Geschäftsbereich des Bundesministeriums für Verkehr und digitale Infrastruktur, ,78,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,28101,732,Rückzahlung von Zuwendungen, ,78,4000
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1211,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28208,61,Einnahmen aus Prämienzahlungen der Bundesanstalt für Immobilienaufgaben, ,103,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1211,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen", ,103,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1211,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,103,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1211,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben, ,103,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1211,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11957,18,Vermischte Einnahmen, ,103,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1211,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,23257,18,Beteiligung an den Versorgungslasten des Bundes, ,103,120
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1212,Bundesministerium,11101,11,"Gebühren, sonstige Entgelte", ,111,10
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1212,Bundesministerium,11999,11,Vermischte Einnahmen, ,111,500
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1212,Bundesministerium,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung", ,111,6
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1212,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen, ,111,40
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1212,Bundesministerium,26101,11,Erstattung von Verwaltungsausgaben aus dem Inland, ,111,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1212,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,111,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1213,Bundesamt für Güterverkehr,11101,719,"Gebühren, sonstige Entgelte", ,117,238
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1213,Bundesamt für Güterverkehr,11201,719,"Geldstrafen, Geldbußen und Gerichtskosten", ,117,20482
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1213,Bundesamt für Güterverkehr,11999,719,Vermischte Einnahmen, ,117,205
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1213,Bundesamt für Güterverkehr,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen, ,117,6
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1213,Bundesamt für Güterverkehr,28102,719,Erstattung von Kosten und Auslagen im Bußgeldverfahren, ,118,3
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1213,Bundesamt für Güterverkehr,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen, ,118,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Übrige Einnahmen,1213,Bundesamt für Güterverkehr,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7, ,118,0
12,Bundesministerium für Verkehr und digitale Infrastruktur,E,Verwaltungseinnahmen,1214,Bundesanstalt für Straßenwesen,11101,719,"Gebühren, sonstige Entgelte", ,123,500
