individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,target
10,Bundesministerium für Ernährung und Landwirtschaft,e,Übrige Einnahmen,18,Bundessortenamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,161,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,1,Leistungen nach dem Zweiten und Dritten Buch Sozialgesetzbuch und gleichartige Leistungen,11999,253,Vermischte Einnahmen,nein,9,10000
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,1,Leistungen nach dem Zweiten und Dritten Buch Sozialgesetzbuch und gleichartige Leistungen,17602,225,Rückzahlung des Darlehens durch die Bundesagentur für Arbeit,nein,9,1000000
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,2,Rentenversicherung und Grundsicherung im Alter und bei Erwerbsminderung,11999,223,Vermischte Einnahmen,nein,17,100
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,2,Rentenversicherung und Grundsicherung im Alter und bei Erwerbsminderung,17601,221,Rückflüsse aus Betriebsmitteldarlehen des Bundes an die Träger der allgemeinen Rentenversicherung,nein,17,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,2,Rentenversicherung und Grundsicherung im Alter und bei Erwerbsminderung,23201,229,Erstattungen für Aufwendungen aufgrund der Überführung von Zusatzversorgungssystemen in die Rentenversicherung,nein,17,1715000
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,2,Rentenversicherung und Grundsicherung im Alter und bei Erwerbsminderung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,17,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,3,Soziale Entschädigung (Kriegsopferversorgung und -fürsorge sowie gleichartige Leistungen),11999,241,Vermischte Einnahmen,nein,25,29950
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,3,Soziale Entschädigung (Kriegsopferversorgung und -fürsorge sowie gleichartige Leistungen),15201,241,Zinsen und Tilgung von Darlehen im Rahmen der Kriegsopferfürsorge und von entsprechenden Darlehen,nein,25,200
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,3,Soziale Entschädigung (Kriegsopferversorgung und -fürsorge sowie gleichartige Leistungen),28601,241,Erstattung von Versorgungsleistungen durch fremde Staaten aufgrund inter- und supranationaler Verträge und Übereinkommen,nein,25,45
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,3,Soziale Entschädigung (Kriegsopferversorgung und -fürsorge sowie gleichartige Leistungen),38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,25,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,4,Unfallversicherung Bund und Bahn / Künstlersozialkasse,23601,223,Erstattungen von Verwaltungskosten der Unfallversicherung Bund und Bahn,nein,33,1000
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,4,Unfallversicherung Bund und Bahn / Künstlersozialkasse,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,33,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,5,Förderung der Inklusion von Menschen mit Behinderungen,11999,860,Vermischte Einnahmen,nein,38,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,5,Förderung der Inklusion von Menschen mit Behinderungen,16203,235,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,nein,38,100
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,5,Förderung der Inklusion von Menschen mit Behinderungen,18203,235,Tilgung von Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,nein,38,1000
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,5,Förderung der Inklusion von Menschen mit Behinderungen,23201,290,Einnahmen aus der Ausgabe von Wertmarken für die Beförderung von Schwerbehinderten,nein,38,14000
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,5,Förderung der Inklusion von Menschen mit Behinderungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,38,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,6,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",11999,860,Vermischte Einnahmen,nein,45,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,6,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",27201,253,Einnahmen aus Zuschüssen des Europäischen Globalisierungsfonds,nein,45,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,6,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",27202,253,Einnahmen aus Zuschüssen des Europäischen Sozialfonds,nein,45,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,6,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",27203,253,Einnahmen aus Zuschüssen der Europäischen Union zu besonderen Maßnahmen,nein,45,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,6,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",27204,253,Einnahmen aus Zuschüssen des Europäischen Hilfsfonds für die am stärksten benachteiligten Personen,nein,45,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,6,"Maßnahmen des Bundes mit Beteiligung Europäischer Fonds (ESF, EGF, EHAP) sowie sonstige internationale Angelegenheiten",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,46,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,7,"Arbeitswelt im Wandel, Fachkräftesicherung",11999,11,Vermischte Einnahmen,nein,55,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,7,"Arbeitswelt im Wandel, Fachkräftesicherung",38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,55,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,10,Sonstige Bewilligungen,11999,11,Vermischte Einnahmen,nein,62,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,10,Sonstige Bewilligungen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,62,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,11999,11,Vermischte Einnahmen,nein,67,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",nein,67,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,67,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,nein,67,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,12,Bundesministerium,11999,11,Vermischte Einnahmen,nein,75,30
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,12,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,75,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,12,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,75,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,13,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,11101,313,"Gebühren, sonstige Entgelte",nein,82,1000
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,13,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,11999,313,Vermischte Einnahmen,nein,82,1350
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,13,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,12401,313,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,82,73
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,13,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,13201,313,Erlöse aus der Veräußerung von beweglichen Sachen,nein,83,7
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,13,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,28201,313,Förderungs- und Kostenbeiträge Dritter,nein,83,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,13,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,83,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,13,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,83,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,14,Bundesarbeitsgericht,11101,51,"Gebühren, sonstige Entgelte",nein,93,1000
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,14,Bundesarbeitsgericht,11999,51,Vermischte Einnahmen,nein,93,25
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,14,Bundesarbeitsgericht,13201,51,Erlöse aus der Veräußerung von beweglichen Sachen,nein,93,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,14,Bundesarbeitsgericht,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,93,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,15,Bundessozialgericht,11101,51,"Gebühren, sonstige Entgelte",nein,97,775
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,15,Bundessozialgericht,11999,51,Vermischte Einnahmen,nein,97,10
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,15,Bundessozialgericht,12401,51,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,97,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,15,Bundessozialgericht,13201,51,Erlöse aus der Veräußerung von beweglichen Sachen,nein,97,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,15,Bundessozialgericht,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,97,0
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,16,Bundesamt für Soziale Sicherung,11101,314,"Gebühren, sonstige Entgelte",nein,101,2100
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,16,Bundesamt für Soziale Sicherung,11999,219,Vermischte Einnahmen,nein,101,10
11,Bundesministerium für Arbeit und Soziales,e,Verwaltungseinnahmen,16,Bundesamt für Soziale Sicherung,13201,219,Erlöse aus der Veräußerung von beweglichen Sachen,nein,101,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,16,Bundesamt für Soziale Sicherung,23602,219,Erstattung von Ausgaben für Laufbahnprüfungen,nein,101,0
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,16,Bundesamt für Soziale Sicherung,23603,219,Erstattung der Aufwendungen für die Prüfung der Kranken- und Pflegekassen,nein,101,25767
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,16,Bundesamt für Soziale Sicherung,23604,219,"Erstattung der Aufwendungen für die Begleitung der Weiterentwicklung der Informationstechnik der Sozialversicherung für Landwirtschaft, Forsten und Gartenbau",nein,101,164
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,16,Bundesamt für Soziale Sicherung,23605,219,Erstattung der Aufwendungen für die Verwaltung des Gesundheitsfonds sowie der Aufwendungen für die Durchführung des morbiditätsorientierten Risikostrukturausgleichs und der Vertragstransparenzstelle,nein,102,9170
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,16,Bundesamt für Soziale Sicherung,23606,219,"Erstattung der Aufwendungen für die Verwaltung des Innovationsfonds, des Strukturfonds und des Krankenhauszukunftsfonds",nein,102,1479
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,16,Bundesamt für Soziale Sicherung,23607,219,Erstattung der Aufwendungen für die Verwaltung des Ausgleichsfonds in der Sozialen Pflegeversicherung sowie für die Vertretung des Pflegevorsorgefonds in gerichtlichen Verfahren,nein,103,1300
11,Bundesministerium für Arbeit und Soziales,e,Übrige Einnahmen,16,Bundesamt für Soziale Sicherung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,103,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,1,Bundesfernstraßen,11101,722,"Gebühren, sonstige Entgelte",nein,9,800
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,1,Bundesfernstraßen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,9,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,2,Bundesschienenwege,11999,742,Vermischte Einnahmen,nein,27,2000
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,2,Bundesschienenwege,12101,742,Gewinne aus Beteiligungen,nein,27,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,2,Bundesschienenwege,18101,742,Rückzahlung von Darlehen für Investitionen in die Schienenwege der Eisenbahnen des Bundes,nein,27,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,2,Bundesschienenwege,28101,45,Einnahmen aus der Nutzung und Vermietung von vorgehaltenen Einrichtungen der zivilen Notfallvorsorge und des Krisenmanagements,nein,27,150
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,2,Bundesschienenwege,28102,742,Rückzahlungen von Zuwendungen,nein,27,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,2,Bundesschienenwege,28701,742,Einnahmen für Schienenwegevorhaben auf der Grundlage von internationalen Vereinbarungen,nein,27,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,3,Bundeswasserstraßen,11101,712,"Gebühren, sonstige Entgelte",nein,38,26100
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,3,Bundeswasserstraßen,13201,712,Erlöse aus der Veräußerung von beweglichen Sachen,nein,38,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,4,Digitale Infrastruktur,11999,692,Vermischte Einnahmen,nein,52,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,4,Digitale Infrastruktur,28101,692,Rückzahlungen von Zuwendungen,nein,52,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,4,Digitale Infrastruktur,33201,692,Zuweisungen der Länder zur Verbesserung der Internetversorgung,nein,52,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,4,Digitale Infrastruktur,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,52,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,5,Luft- und Raumfahrt,11999,692,Vermischte Einnahmen,nein,60,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,5,Luft- und Raumfahrt,12101,750,Gewinne aus der Beteiligung des Bundes an Flughäfen,nein,60,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,5,Luft- und Raumfahrt,16102,750,"Zinsen von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist",nein,60,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,5,Luft- und Raumfahrt,18201,750,"Tilgung von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist",nein,60,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,5,Luft- und Raumfahrt,26101,750,Erstattung von Beiträgen zu internationalen Flugsicherungsorganisationen aus dem Gebührenaufkommen,nein,60,128223
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,5,Luft- und Raumfahrt,28101,692,Rückzahlungen von Zuwendungen,nein,60,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,5,Luft- und Raumfahrt,34101,46,"Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments METimage""""",nein,60,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,5,Luft- und Raumfahrt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,61,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,6,Verbesserung der Verkehrsverhältnisse der Gemeinden,11999,725,Vermischte Einnahmen,nein,67,1500
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,10,Sonstige Bewilligungen,11999,790,Vermischte Einnahmen,nein,70,320
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,10,Sonstige Bewilligungen,15301,430,Zinseinnahmen aus Darlehen an Gemeinden,nein,70,300
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,10,Sonstige Bewilligungen,17301,430,Tilgungsbeträge aus Darlehen der Gemeinden,nein,70,2700
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,10,Sonstige Bewilligungen,18201,790,Rückzahlung von Darlehen an private Unternehmen für Investitionen zur Förderung von Umschlaganlagen des Kombinierten Verkehrs,nein,70,1675
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,10,Sonstige Bewilligungen,23201,692,"Beiträge der Länder für den Ausbau und die Erweiterung des Radnetzes Deutschland""""",nein,70,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,10,Sonstige Bewilligungen,27202,692,Einnahmen aus Zuschüssen der Europäischen Union für transeuropäische Netze für Verkehr,nein,70,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,10,Sonstige Bewilligungen,27203,692,Einnahmen aus Zuschüssen der Europäischen Union zu besonderen Maßnahmen im Geschäftsbereich des Bundesministeriums für Digitales und Verkehr,nein,71,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,10,Sonstige Bewilligungen,28101,732,Rückzahlung von Zuwendungen,nein,71,4450
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",nein,95,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,95,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,11,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,nein,95,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,12,Bundesministerium,11101,11,"Gebühren, sonstige Entgelte",nein,104,10
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,12,Bundesministerium,11999,11,Vermischte Einnahmen,nein,104,500
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,12,Bundesministerium,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,104,8
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,12,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,nein,104,80
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,12,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,104,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,13,Bundesamt für Logistik und Mobilität,11101,719,"Gebühren, sonstige Entgelte",nein,110,184
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,13,Bundesamt für Logistik und Mobilität,11201,719,"Geldstrafen, Geldbußen und Gerichtskosten",nein,110,20482
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,13,Bundesamt für Logistik und Mobilität,11999,719,Vermischte Einnahmen,nein,110,205
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,13,Bundesamt für Logistik und Mobilität,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen,nein,110,9
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,13,Bundesamt für Logistik und Mobilität,28102,719,Erstattung von Kosten und Auslagen im Bußgeldverfahren,nein,111,3
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,13,Bundesamt für Logistik und Mobilität,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,111,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,13,Bundesamt für Logistik und Mobilität,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,111,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,14,Bundesanstalt für Straßenwesen,11101,719,"Gebühren, sonstige Entgelte",nein,116,500
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,14,Bundesanstalt für Straßenwesen,11999,719,Vermischte Einnahmen,nein,116,4295
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,14,Bundesanstalt für Straßenwesen,12401,719,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,116,100
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,14,Bundesanstalt für Straßenwesen,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen,nein,116,37
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,14,Bundesanstalt für Straßenwesen,26101,719,Erstattung von sonstigen Verwaltungsausgaben aus dem Inland,nein,116,100
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,14,Bundesanstalt für Straßenwesen,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,116,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,14,Bundesanstalt für Straßenwesen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,116,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,15,Kraftfahrt-Bundesamt,11101,719,"Gebühren, sonstige Entgelte",nein,123,118468
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,15,Kraftfahrt-Bundesamt,11201,719,"Geldstrafen, Geldbußen und Gerichtskosten",nein,124,610
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,15,Kraftfahrt-Bundesamt,11901,719,Einnahmen aus Veröffentlichungen,nein,124,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,15,Kraftfahrt-Bundesamt,11919,719,Vermischte Einnahmen,nein,124,6966
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,15,Kraftfahrt-Bundesamt,11999,719,Vermischte Einnahmen,nein,124,170
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,15,Kraftfahrt-Bundesamt,12401,719,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,124,13
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,15,Kraftfahrt-Bundesamt,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen,nein,124,5
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,15,Kraftfahrt-Bundesamt,26101,719,Erstattung von Personal- und Reisekosten,nein,124,2800
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,15,Kraftfahrt-Bundesamt,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,nein,124,0
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,15,Kraftfahrt-Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,124,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,17,Eisenbahn-Bundesamt,11101,719,"Gebühren, sonstige Entgelte",nein,135,36000
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,17,Eisenbahn-Bundesamt,11201,719,"Geldstrafen, Geldbußen und Gerichtskosten",nein,135,300
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,17,Eisenbahn-Bundesamt,11999,719,Vermischte Einnahmen,nein,135,300
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,17,Eisenbahn-Bundesamt,12401,719,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,135,2900
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,17,Eisenbahn-Bundesamt,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen,nein,135,52
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,17,Eisenbahn-Bundesamt,26101,719,Erstattung von Verwaltungsausgaben aus dem Inland,nein,135,6000
12,Bundesministerium für Digitales und Verkehr,e,Übrige Einnahmen,17,Eisenbahn-Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,nein,135,0
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,18,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11101,712,"Gebühren, sonstige Entgelte",nein,142,4000
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,18,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11106,731,Lotsabgaben und Einnahmen aus Lotseinrichtungen,nein,142,95200
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,18,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11201,712,"Geldstrafen, Geldbußen und Gerichtskosten",nein,142,600
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,18,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11901,712,Einnahmen aus Veröffentlichungen,nein,142,4
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,18,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11999,712,Vermischte Einnahmen,nein,142,3500
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,18,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,12401,712,"Einnahmen aus Vermietung, Verpachtung und Nutzung",nein,143,22500
12,Bundesministerium für Digitales und Verkehr,e,Verwaltungseinnahmen,18,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,13101,712,Einnahmen aus der Veräußerung von unbeweglichen Sachen,nein,143,200
