individual plan,individual plan text,income expenditure,income expenditure text,chapter,chapter text,title,function,title text,flex,page,target
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,11999,313,Vermischte Einnahmen,,76.0,1350
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,12401,313,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,76.0,73
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,13201,313,Erlöse aus der Veräußerung von beweglichen Sachen,,77.0,7
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,28201,313,Förderungs- und Kostenbeiträge Dritter,,77.0,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,77.0,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1113,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,77.0,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1114,Bundesarbeitsgericht,11101,51,"Gebühren, sonstige Entgelte",,87.0,1000
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1114,Bundesarbeitsgericht,11999,51,Vermischte Einnahmen,,87.0,25
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1114,Bundesarbeitsgericht,13201,51,Erlöse aus der Veräußerung von beweglichen Sachen,,87.0,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1114,Bundesarbeitsgericht,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,87.0,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1115,Bundessozialgericht,11101,51,"Gebühren, sonstige Entgelte",,91.0,775
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1115,Bundessozialgericht,11999,51,Vermischte Einnahmen,,91.0,10
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1115,Bundessozialgericht,13201,51,Erlöse aus der Veräußerung von beweglichen Sachen,,91.0,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1115,Bundessozialgericht,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,91.0,0
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1116,Bundesamt für Soziale Sicherung,11101,314,"Gebühren, sonstige Entgelte",,95.0,2100
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1116,Bundesamt für Soziale Sicherung,11999,219,Vermischte Einnahmen,,95.0,10
11,Bundesministerium für Arbeit und Soziales,E,Verwaltungseinnahmen,1116,Bundesamt für Soziale Sicherung,13201,219,Erlöse aus der Veräußerung von beweglichen Sachen,,95.0,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesamt für Soziale Sicherung,23602,219,Erstattung von Ausgaben für Laufbahnprüfungen,,95.0,0
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesamt für Soziale Sicherung,23603,219,Erstattung der Aufwendungen für die Prüfung der Kranken- und Pflegekassen,,95.0,25175
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesamt für Soziale Sicherung,23604,219,"Erstattung der Aufwendungen für die Begleitung der Weiterentwicklung der Informationstechnik der Sozialversicherung für Landwirtschaft, Forsten und Gartenbau",,95.0,164
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesamt für Soziale Sicherung,23605,219,Erstattung der Aufwendungen für die Verwaltung des Gesundheitsfonds sowie der Aufwendungen für die Durchführung des morbiditätsorientierten Risikostrukturausgleichs und der Vertragstransparenzstelle,,95.0,9627
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesamt für Soziale Sicherung,23606,219,"Erstattung der Aufwendungen für die Verwaltung des Innovationsfonds, des Strukturfonds und des Krankenhauszukunftsfonds",,96.0,1479
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesamt für Soziale Sicherung,23607,219,Erstattung der Aufwendungen für die Verwaltung des Ausgleichsfonds in der Sozialen Pflegeversicherung sowie für die Vertretung des Pflegevorsorgefonds in gerichtlichen Verfahren,,96.0,1760
11,Bundesministerium für Arbeit und Soziales,E,Übrige Einnahmen,1116,Bundesamt für Soziale Sicherung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,97.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1201,Bundesfernstraßen,11101,722,"Gebühren, sonstige Entgelte",,9.0,800
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1201,Bundesfernstraßen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,9.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1202,Bundesschienenwege,11999,742,Vermischte Einnahmen,,28.0,2000
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1202,Bundesschienenwege,12101,742,Gewinne aus Beteiligungen,,28.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1202,Bundesschienenwege,18101,742,Rückzahlung von Darlehen für Investitionen in die Schienenwege der Eisenbahnen des Bundes,,28.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1202,Bundesschienenwege,28101,45,Einnahmen aus der Nutzung und Vermietung von vorgehaltenen Einrichtungen der zivilen Notfallvorsorge und des Krisenmanagements,,28.0,978
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1202,Bundesschienenwege,28102,742,Rückzahlungen von Zuwendungen,,28.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1202,Bundesschienenwege,28701,742,Einnahmen für Schienenwegevorhaben auf der Grundlage von internationalen Vereinbarungen,,28.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1203,Bundeswasserstraßen,11101,712,"Gebühren, sonstige Entgelte",,40.0,15600
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1203,Bundeswasserstraßen,13201,712,Erlöse aus der Veräußerung von beweglichen Sachen,,40.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1204,Digitale Infrastruktur,11999,692,Vermischte Einnahmen,,55.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1204,Digitale Infrastruktur,28101,692,Rückzahlungen von Zuwendungen,,55.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1204,Digitale Infrastruktur,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,55.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1205,Luft- und Raumfahrt,11101,750,"Gebühren, sonstige Entgelte",,64.0,164729
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1205,Luft- und Raumfahrt,11999,692,Vermischte Einnahmen,,64.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1205,Luft- und Raumfahrt,12101,750,Gewinne aus der Beteiligung des Bundes an Flughäfen,,64.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,16102,750,"Zinsen von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist",,64.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,18201,750,"Tilgung von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist",,64.0,65000
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,26101,750,Erstattung von Beiträgen zu internationalen Flugsicherungsorganisationen aus dem Gebührenaufkommen,,64.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,28101,692,Rückzahlungen von Zuwendungen,,64.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,34101,46,"Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments METimage""""",,65.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1205,Luft- und Raumfahrt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,65.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1206,Verbesserung der Verkehrsverhältnisse der Gemeinden,11999,725,Vermischte Einnahmen,,73.0,1500
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1210,Sonstige Bewilligungen,11999,790,Vermischte Einnahmen,,76.0,818
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,15301,430,Zinseinnahmen aus Darlehen an Gemeinden,,76.0,250
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,17301,430,Tilgungsbeträge aus Darlehen der Gemeinden,,76.0,2700
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,18201,790,Rückzahlung von Darlehen an private Unternehmen für Investitionen zur Förderung von Umschlaganlagen des Kombinierten Verkehrs,,76.0,1129
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,23201,692,"Beiträge der Länder für den Ausbau und die Erweiterung des Radnetzes Deutschland""""",,76.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,27202,692,Einnahmen aus Zuschüssen der Europäischen Union für transeuropäische Netze für Verkehr,,76.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,27203,692,Einnahmen aus Zuschüssen der Europäischen Union zu besonderen Maßnahmen im Geschäftsbereich des Bundesministeriums für Digitales und Verkehr,,77.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1210,Sonstige Bewilligungen,28101,732,Rückzahlung von Zuwendungen,,77.0,12440
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1211,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,28209,11,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",,103.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1211,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,103.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1211,Zentral veranschlagte Verwaltungseinnahmen und -ausgaben,38107,890,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,,103.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1212,Bundesministerium,11101,11,"Gebühren, sonstige Entgelte",,111.0,10
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1212,Bundesministerium,11999,11,Vermischte Einnahmen,,111.0,500
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1212,Bundesministerium,12401,11,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,111.0,8
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1212,Bundesministerium,13201,11,Erlöse aus der Veräußerung von beweglichen Sachen,,111.0,80
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1212,Bundesministerium,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,111.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1213,Bundesamt für Logistik und Mobilität,11101,719,"Gebühren, sonstige Entgelte",,118.0,125
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1213,Bundesamt für Logistik und Mobilität,11201,719,"Geldstrafen, Geldbußen und Gerichtskosten",,118.0,20482
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1213,Bundesamt für Logistik und Mobilität,11999,719,Vermischte Einnahmen,,118.0,205
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1213,Bundesamt für Logistik und Mobilität,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen,,119.0,18
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1213,Bundesamt für Logistik und Mobilität,28102,719,Erstattung von Kosten und Auslagen im Bußgeldverfahren,,119.0,3
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1213,Bundesamt für Logistik und Mobilität,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,119.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1213,Bundesamt für Logistik und Mobilität,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,119.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1214,Bundesanstalt für Straßenwesen,11101,719,"Gebühren, sonstige Entgelte",,124.0,500
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1214,Bundesanstalt für Straßenwesen,11999,719,Vermischte Einnahmen,,124.0,4295
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1214,Bundesanstalt für Straßenwesen,12401,719,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,124.0,100
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1214,Bundesanstalt für Straßenwesen,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen,,124.0,37
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1214,Bundesanstalt für Straßenwesen,26101,719,Erstattung von sonstigen Verwaltungsausgaben aus dem Inland,,124.0,100
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1214,Bundesanstalt für Straßenwesen,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,124.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1214,Bundesanstalt für Straßenwesen,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,124.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1215,Kraftfahrt-Bundesamt,11101,719,"Gebühren, sonstige Entgelte",,131.0,122668
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1215,Kraftfahrt-Bundesamt,11201,719,"Geldstrafen, Geldbußen und Gerichtskosten",,132.0,610
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1215,Kraftfahrt-Bundesamt,11901,719,Einnahmen aus Veröffentlichungen,,132.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1215,Kraftfahrt-Bundesamt,11919,719,Vermischte Einnahmen,,132.0,6966
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1215,Kraftfahrt-Bundesamt,11999,719,Vermischte Einnahmen,,132.0,170
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1215,Kraftfahrt-Bundesamt,12401,719,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,132.0,13
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1215,Kraftfahrt-Bundesamt,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen,,132.0,5
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1215,Kraftfahrt-Bundesamt,26101,719,Erstattung von Personal- und Reisekosten,,132.0,2800
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1215,Kraftfahrt-Bundesamt,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,132.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1215,Kraftfahrt-Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,133.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1217,Eisenbahn-Bundesamt,11101,719,"Gebühren, sonstige Entgelte",,143.0,36000
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1217,Eisenbahn-Bundesamt,11201,719,"Geldstrafen, Geldbußen und Gerichtskosten",,143.0,300
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1217,Eisenbahn-Bundesamt,11999,719,Vermischte Einnahmen,,143.0,300
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1217,Eisenbahn-Bundesamt,12401,719,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,143.0,3400
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1217,Eisenbahn-Bundesamt,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen,,143.0,44
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1217,Eisenbahn-Bundesamt,26101,719,Erstattung von Verwaltungsausgaben aus dem Inland,,143.0,6000
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1217,Eisenbahn-Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,143.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11101,712,"Gebühren, sonstige Entgelte",,151.0,4000
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11106,731,Lotsabgaben und Einnahmen aus Lotseinrichtungen,,151.0,95200
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11201,712,"Geldstrafen, Geldbußen und Gerichtskosten",,151.0,600
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11901,712,Einnahmen aus Veröffentlichungen,,151.0,4
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,11999,712,Vermischte Einnahmen,,151.0,3500
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,12401,712,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,152.0,22500
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,13101,712,Einnahmen aus der Veräußerung von unbeweglichen Sachen,,152.0,200
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,13201,712,Erlöse aus der Veräußerung von beweglichen Sachen,,152.0,3000
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,23201,731,Erstattungen der beteiligten Länder für die Spezialarbeitsplätze im Maritimen Sicherheitszentrum (MSZ),,153.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,23202,731,Erstattung von Ausgaben für die Bekämpfung von Meeresverschmutzungen im See- und Küstenbereich (Vorsorge und Abwehr) durch die Küstenländer,,153.0,350
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,23203,731,Erstattung von Bauleitungsausgaben durch Bundesländer und sonstige Dritte,,153.0,3440
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,26101,712,Erstattung von Verwaltungsausgaben durch Dritte,,154.0,16000
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,154.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,154.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,38207,890,"Lotsgeld, Entgelte der Kanalsteurer auf dem Nord-Ostsee-Kanal",,155.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1218,Wasserstraßen- und Schifffahrtsverwaltung des Bundes,38208,890,"Befahrungsabgaben, die für Dritte erhoben werden",,155.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,11101,731,"Gebühren, sonstige Entgelte",,165.0,10039
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,11201,731,"Geldstrafen, Geldbußen und Gerichtskosten",,165.0,100
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,11901,731,Einnahmen aus Veröffentlichungen,,165.0,1750
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,11999,731,Vermischte Einnahmen,,165.0,51
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,13201,731,Erlöse aus der Veräußerung von beweglichen Sachen,,166.0,39
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,26101,731,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,,166.0,30
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,166.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1219,Bundesamt für Seeschifffahrt und Hydrographie,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,166.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,11101,46,"Gebühren, sonstige Entgelte",,174.0,19000
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,11901,46,Einnahmen aus Veröffentlichungen,,174.0,3
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,11999,46,Vermischte Einnahmen,,174.0,1175
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,12401,46,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,175.0,69
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1220,Deutscher Wetterdienst,13201,46,Erlöse aus der Veräußerung von beweglichen Sachen,,175.0,50
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1220,Deutscher Wetterdienst,26101,46,Erstattung von Verwaltungsausgaben,,175.0,13
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1220,Deutscher Wetterdienst,28101,46,Rückzahlung von Zuwendungen,,175.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1220,Deutscher Wetterdienst,38101,890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,,175.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1220,Deutscher Wetterdienst,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,175.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,11101,750,"Gebühren, sonstige Entgelte",,190.0,11500
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,11201,750,"Geldstrafen, Geldbußen und Gerichtskosten",,190.0,200
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,11999,750,Vermischte Einnahmen,,190.0,30
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,12903,750,Erstattung von Ausgaben durch die EASA und durch Dritte,,190.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1221,Luftfahrt-Bundesamt,13201,750,Erlöse aus der Veräußerung von beweglichen Sachen,,190.0,656
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1221,Luftfahrt-Bundesamt,26102,750,Einnahmen aus Luftverkehrssicherheitsseminaren,,190.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1221,Luftfahrt-Bundesamt,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,190.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,11101,750,"Gebühren, sonstige Entgelte",,197.0,12707
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,11201,750,"Geldstrafen, Geldbußen und Gerichtskosten",,197.0,120
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,11999,750,Vermischte Einnahmen,,197.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1222,Bundesaufsichtsamt für Flugsicherung,13201,750,Erlöse aus der Veräußerung von beweglichen Sachen,,197.0,0
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1222,Bundesaufsichtsamt für Flugsicherung,38103,890,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,,197.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,11999,719,Vermischte Einnahmen,,201.0,1
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,12401,719,"Einnahmen aus Vermietung, Verpachtung und Nutzung",,201.0,0
12,Bundesministerium für Digitales und Verkehr,E,Verwaltungseinnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,13201,719,Erlöse aus der Veräußerung von beweglichen Sachen,,201.0,1
12,Bundesministerium für Digitales und Verkehr,E,Übrige Einnahmen,1223,Bundesanstalt für Verwaltungsdienstleistungen,26101,719,Erstattung von Verwaltungsausgaben aus dem Inland,,201.0,0
